branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,145,0.6938251394055558,0.2503278747355634,0.4905168326220958,0.5318066157760815,-0.001340152361512,-0.0006544579912629
cycle,146,0.6933760794722582,0.2500990943907022,0.4949159686001791,0.5267175572519084,-0.0008910924282145,-0.0004256776464018
cycle,147,0.6932766268796036,0.2500524063208986,0.4938095990727569,0.539440203562341,-0.0007916398355598,-0.0003789895765981
cycle,148,0.6963165271198798,0.2515594850099184,0.4810600073757969,0.5063613231552163,-0.003831540075836,-0.0018860682656179
cycle,149,0.6949342857747295,0.2508734862688598,0.4886465412781202,0.5241730279898219,-0.0024492987306857,-0.0012000695245593
cycle,150,0.6951921943515171,0.2510039796810449,0.4875665138823034,0.5012722646310432,-0.0027072073074734,-0.0013305629367444
cycle,151,0.6951432354623233,0.2509695387372919,0.4873030925662505,0.5089058524173028,-0.0026582484182795,-0.0012961219929915
cycle,152,0.6939718577958627,0.2503976779190229,0.4889099625941731,0.5139949109414759,-0.0014868707518189,-0.0007242611747224
cycle,153,0.6915500167407798,0.2491822355649072,0.515752594699963,0.5419847328244275,0.0009349703032639,0.0004911811793932
cycle,154,0.6890850534410841,0.2479707951616694,0.5297666087139772,0.5521628498727735,0.0033999336029596,0.0017026215826309
cycle,155,0.691519281696257,0.2491835968344462,0.5095885359043254,0.5318066157760815,0.0009657053477867,0.0004898199098542
cycle,156,0.6933205487423073,0.250074008471859,0.4967599178125493,0.5216284987277354,-0.0008355616982635,-0.0004005917275585
cycle,157,0.6937604202260711,0.2503013787724523,0.4907802539381487,0.5267175572519084,-0.0012754331820273,-0.0006279620281518
cycle,158,0.6947774566201602,0.2507972029319846,0.4916495442811232,0.5292620865139949,-0.0022924695761165,-0.0011237861876841
cycle,159,0.6954858729584932,0.2511664356952671,0.4778199251883462,0.5038167938931297,-0.0030008859144494,-0.0014930189509666
cycle,160,0.6983053091822167,0.2525679218487902,0.4579843000895632,0.4961832061068702,-0.0058203221381729,-0.0028945051044897
